Gene	# disorder	gene size	disorder / size 
>lcl|NC_000913.3_cds_NP_417813.1_3333	3	74	0.040540541
>lcl|NC_000913.3_cds_NP_417915.1_3435	15	371	0.040431267
>lcl|NC_000913.3_cds_NP_415892.1_1383	8	198	0.04040404
>lcl|NC_000913.3_cds_NP_414660.1_118	35	867	0.040369089
>lcl|NC_000913.3_cds_NP_414557.1_16	15	372	0.040322581
>lcl|NC_000913.3_cds_NP_415114.1_587	15	372	0.040322581
>lcl|NC_000913.3_cds_NP_416895.2_2410	15	372	0.040322581
>lcl|NC_000913.3_cds_NP_418531.1_4062	6	149	0.040268456
>lcl|NC_000913.3_cds_NP_415802.1_1291	26	646	0.040247678
>lcl|NC_000913.3_cds_NP_417824.1_3344	34	849	0.040047114
>lcl|NC_000913.3_cds_NP_415438.1_909	10	250	0.04
>lcl|NC_000913.3_cds_NP_415740.1_1223	24	600	0.04
>lcl|NC_000913.3_cds_NP_415823.1_1313	3	75	0.04
>lcl|NC_000913.3_cds_NP_416835.2_2349	11	275	0.04
>lcl|NC_000913.3_cds_NP_418202.4_3731	20	500	0.04
>lcl|NC_000913.3_cds_NP_418042.1_3564	13	326	0.039877301
>lcl|NC_000913.3_cds_NP_418346.2_3877	9	226	0.039823009
>lcl|NC_000913.3_cds_NP_418656.1_4190	18	452	0.039823009
>lcl|NC_000913.3_cds_NP_415117.2_590	16	402	0.039800995
>lcl|NC_000913.3_cds_NP_414871.1_338	17	429	0.03962704
>lcl|NC_000913.3_cds_NP_416324.2_1833	4	101	0.03960396
>lcl|NC_000913.3_cds_NP_416585.1_2098	18	455	0.03956044
>lcl|NC_000913.3_cds_NP_415153.1_627	9	228	0.039473684
>lcl|NC_000913.3_cds_NP_415344.1_815	32	812	0.039408867
>lcl|NC_000913.3_cds_NP_417458.1_2977	10	254	0.039370079
>lcl|NC_000913.3_cds_NP_418341.1_3872	11	280	0.039285714
>lcl|NC_000913.3_cds_NP_416414.1_1926	13	331	0.039274924
>lcl|NC_000913.3_cds_NP_417702.1_3222	14	357	0.039215686
>lcl|NC_000913.3_cds_NP_415126.1_600	21	538	0.039033457
>lcl|NC_000913.3_cds_NP_416375.1_1886	8	205	0.03902439
>lcl|NC_000913.3_cds_NP_415320.1_790	28	718	0.038997214
>lcl|NC_000913.3_cds_NP_417199.1_2715	10	257	0.038910506
>lcl|NC_000913.3_cds_NP_415367.1_838	7	180	0.038888889
>lcl|NC_000913.3_cds_NP_416048.2_1544	5	129	0.03875969
>lcl|NC_000913.3_cds_NP_417056.2_2575	11	284	0.038732394
>lcl|NC_000913.3_cds_NP_417644.4_3164	11	284	0.038732394
>lcl|NC_000913.3_cds_NP_416149.1_1654	9	233	0.038626609
>lcl|NC_000913.3_cds_NP_417612.1_3131	9	233	0.038626609
>lcl|NC_000913.3_cds_NP_416333.4_1843	11	285	0.038596491
>lcl|NC_000913.3_cds_NP_418208.1_3737	12	311	0.038585209
>lcl|NC_000913.3_cds_NP_416710.1_2220	32	830	0.038554217
>lcl|NC_000913.3_cds_NP_416223.1_1729	6	156	0.038461538
>lcl|NC_000913.3_cds_NP_416599.2_2111	11	286	0.038461538
>lcl|NC_000913.3_cds_NP_417395.1_2915	19	494	0.038461538
>lcl|NC_000913.3_cds_YP_026207.1_3197	30	780	0.038461538
>lcl|NC_000913.3_cds_NP_418628.4_4163	8	208	0.038461538
>lcl|NC_000913.3_cds_NP_418664.2_4198	5	130	0.038461538
>lcl|NC_000913.3_cds_4232	3	78	0.038461538
>lcl|NC_000913.3_cds_3035	32	836	0.038277512
>lcl|NC_000913.3_cds_NP_418443.1_3972	47	1229	0.038242474
>lcl|NC_000913.3_cds_4261	13	340	0.038235294
>lcl|NC_000913.3_cds_NP_416198.2_1704	19	497	0.038229376
>lcl|NC_000913.3_cds_NP_414602.1_60	30	785	0.038216561
>lcl|NC_000913.3_cds_YP_026271.1_3813	10	262	0.038167939
>lcl|NC_000913.3_cds_NP_414616.1_75	20	525	0.038095238
>lcl|NC_000913.3_cds_NP_415562.1_1035	4	105	0.038095238
>lcl|NC_000913.3_cds_NP_418255.1_3785	9	237	0.037974684
>lcl|NC_000913.3_cds_NP_415912.1_1406	10	264	0.037878788
>lcl|NC_000913.3_cds_YP_026205.1_3104	29	766	0.037859008
>lcl|NC_000913.3_cds_YP_009518807.1_2647	4	106	0.037735849
>lcl|NC_000913.3_cds_NP_417768.1_3287	4	106	0.037735849
>lcl|NC_000913.3_cds_NP_418210.1_3739	18	477	0.037735849
>lcl|NC_000913.3_cds_NP_417722.1_3241	17	451	0.037694013
>lcl|NC_000913.3_cds_NP_418503.1_4034	27	717	0.037656904
>lcl|NC_000913.3_cds_NP_417957.1_3476	17	452	0.037610619
>lcl|NC_000913.3_cds_NP_417659.1_3179	8	213	0.037558685
>lcl|NC_000913.3_cds_YP_026168.2_2434	11	293	0.037542662
>lcl|NC_000913.3_cds_NP_415399.4_870	14	373	0.037533512
>lcl|NC_000913.3_cds_NP_415779.1_1263	20	533	0.037523452
>lcl|NC_000913.3_cds_NP_414715.1_173	15	400	0.0375
>lcl|NC_000913.3_cds_NP_415124.1_598	12	320	0.0375
>lcl|NC_000913.3_cds_NP_418648.1_4183	12	320	0.0375
>lcl|NC_000913.3_cds_NP_414693.1_151	10	267	0.037453184
>lcl|NC_000913.3_cds_NP_417010.1_2528	14	374	0.037433155
>lcl|NC_000913.3_cds_NP_417870.1_3389	11	294	0.037414966
>lcl|NC_000913.3_cds_NP_416125.2_1629	9	241	0.037344398
>lcl|NC_000913.3_cds_NP_418548.1_4080	9	241	0.037344398
>lcl|NC_000913.3_cds_NP_418153.4_3681	5	134	0.037313433
>lcl|NC_000913.3_cds_NP_414899.2_366	12	322	0.037267081
>lcl|NC_000913.3_cds_NP_417147.1_2663	18	484	0.037190083
>lcl|NC_000913.3_cds_NP_416874.1_2389	21	566	0.037102473
>lcl|NC_000913.3_cds_NP_418305.1_3836	13	351	0.037037037
>lcl|NC_000913.3_cds_NP_418490.1_4021	16	432	0.037037037
>lcl|NC_000913.3_cds_NP_416336.1_1846	10	271	0.036900369
>lcl|NC_000913.3_cds_NP_418092.1_3617	10	271	0.036900369
>lcl|NC_000913.3_cds_YP_026199.1_3068	38	1032	0.036821705
>lcl|NC_000913.3_cds_YP_009518824.1_3665	6	163	0.036809816
>lcl|NC_000913.3_cds_NP_416184.1_1690	10	272	0.036764706
>lcl|NC_000913.3_cds_NP_414751.1_210	9	245	0.036734694
>lcl|NC_000913.3_cds_NP_415381.1_852	9	245	0.036734694
>lcl|NC_000913.3_cds_NP_417059.1_2579	9	245	0.036734694
>lcl|NC_000913.3_cds_NP_416482.1_1992	8	218	0.036697248
>lcl|NC_000913.3_cds_NP_416931.1_2447	11	301	0.03654485
>lcl|NC_000913.3_cds_NP_416330.1_1839	19	520	0.036538462
>lcl|NC_000913.3_cds_NP_417791.1_3310	12	329	0.036474164
>lcl|NC_000913.3_cds_NP_417167.1_2683	9	247	0.036437247
>lcl|NC_000913.3_cds_NP_415810.1_1299	20	549	0.036429872
>lcl|NC_000913.3_cds_NP_416888.1_2404	4	110	0.036363636
>lcl|NC_000913.3_cds_NP_417966.4_3486	4	110	0.036363636
>lcl|NC_000913.3_cds_NP_414939.1_404	13	358	0.036312849
>lcl|NC_000913.3_cds_NP_418635.1_4170	9	248	0.036290323
>lcl|NC_000913.3_cds_NP_416950.1_2466	17	469	0.036247335
>lcl|NC_000913.3_cds_NP_417445.1_2964	5	138	0.036231884
>lcl|NC_000913.3_cds_NP_418155.1_3683	13	359	0.036211699
>lcl|NC_000913.3_cds_NP_417597.1_3116	19	525	0.036190476
>lcl|NC_000913.3_cds_NP_414861.2_329	3	83	0.036144578
>lcl|NC_000913.3_cds_NP_415215.1_685	6	166	0.036144578
>lcl|NC_000913.3_cds_NP_415409.1_880	6	166	0.036144578
>lcl|NC_000913.3_cds_NP_415356.1_827	16	443	0.036117381
>lcl|NC_000913.3_cds_NP_416254.1_1761	10	277	0.036101083
>lcl|NC_000913.3_cds_NP_414968.4_433	7	194	0.036082474
>lcl|NC_000913.3_cds_NP_416197.1_1703	9	250	0.036
>lcl|NC_000913.3_cds_NP_416869.1_2384	14	389	0.035989717
>lcl|NC_000913.3_cds_NP_417840.1_3359	14	389	0.035989717
>lcl|NC_000913.3_cds_NP_414879.3_346	13	362	0.035911602
>lcl|NC_000913.3_cds_NP_416046.1_1542	8	223	0.035874439
>lcl|NC_000913.3_cds_2205	31	865	0.03583815
>lcl|NC_000913.3_cds_NP_417835.1_3354	13	363	0.035812672
>lcl|NC_000913.3_cds_NP_416787.1_2301	16	447	0.035794183
>lcl|NC_000913.3_cds_NP_415728.1_1208	15	420	0.035714286
>lcl|NC_000913.3_cds_NP_416623.2_2133	13	364	0.035714286
>lcl|NC_000913.3_cds_NP_418748.1_4284	14	392	0.035714286
>lcl|NC_000913.3_cds_NP_417552.1_3073	24	674	0.035608309
>lcl|NC_000913.3_cds_NP_415586.1_1058	11	309	0.035598706
>lcl|NC_000913.3_cds_YP_026251.1_3755	24	675	0.035555556
>lcl|NC_000913.3_cds_NP_415465.1_936	12	338	0.035502959
>lcl|NC_000913.3_cds_2008	6	169	0.035502959
>lcl|NC_000913.3_cds_NP_416815.1_2329	18	507	0.035502959
>lcl|NC_000913.3_cds_NP_416984.1_2502	9	254	0.035433071
>lcl|NC_000913.3_cds_NP_415958.1_1452	12	339	0.03539823
>lcl|NC_000913.3_cds_NP_416127.1_1631	11	311	0.035369775
>lcl|NC_000913.3_cds_NP_417016.4_2534	10	283	0.035335689
>lcl|NC_000913.3_cds_NP_415234.1_703	9	255	0.035294118
>lcl|NC_000913.3_cds_NP_418275.1_3805	9	255	0.035294118
>lcl|NC_000913.3_cds_NP_418065.1_3590	12	341	0.035190616
>lcl|NC_000913.3_cds_NP_415045.1_511	16	455	0.035164835
>lcl|NC_000913.3_cds_NP_415860.1_1354	11	313	0.03514377
>lcl|NC_000913.3_cds_NP_417069.1_2590	19	542	0.035055351
>lcl|NC_000913.3_cds_NP_416213.1_1719	11	314	0.035031847
>lcl|NC_000913.3_cds_NP_418098.4_3623	7	200	0.035
>lcl|NC_000913.3_cds_NP_416308.4_1815	12	343	0.034985423
>lcl|NC_000913.3_cds_NP_417064.1_2584	21	601	0.034941764
>lcl|NC_000913.3_cds_NP_418457.1_3987	18	516	0.034883721
>lcl|NC_000913.3_cds_NP_417615.1_3134	10	288	0.034722222
>lcl|NC_000913.3_cds_NP_417746.1_3265	11	317	0.034700315
>lcl|NC_000913.3_cds_NP_417172.1_2688	6	173	0.034682081
>lcl|NC_000913.3_cds_NP_415366.1_837	14	404	0.034653465
>lcl|NC_000913.3_cds_NP_418108.1_3633	8	231	0.034632035
>lcl|NC_000913.3_cds_NP_415460.1_931	30	868	0.034562212
>lcl|NC_000913.3_cds_NP_418712.1_4242	11	319	0.034482759
>lcl|NC_000913.3_cds_YP_009518832.1_4281	1	29	0.034482759
>lcl|NC_000913.3_cds_NP_418663.1_4197	31	900	0.034444444
>lcl|NC_000913.3_cds_NP_416260.1_1767	17	494	0.034412955
>lcl|NC_000913.3_cds_NP_415854.4_1347	15	438	0.034246575
>lcl|NC_000913.3_cds_NP_415441.1_912	9	263	0.034220532
>lcl|NC_000913.3_cds_NP_417839.1_3358	14	410	0.034146341
>lcl|NC_000913.3_cds_NP_415290.1_760	12	352	0.034090909
>lcl|NC_000913.3_cds_NP_415573.1_1045	12	352	0.034090909
>lcl|NC_000913.3_cds_NP_416607.1_2119	9	264	0.034090909
>lcl|NC_000913.3_cds_NP_418401.1_3931	21	616	0.034090909
>lcl|NC_000913.3_cds_NP_418285.1_3815	17	499	0.034068136
>lcl|NC_000913.3_cds_NP_416341.1_1852	9	265	0.033962264
>lcl|NC_000913.3_cds_NP_416574.1_2085	22	650	0.033846154
>lcl|NC_000913.3_cds_NP_416294.4_1801	10	296	0.033783784
>lcl|NC_000913.3_cds_NP_417728.4_3247	10	296	0.033783784
>lcl|NC_000913.3_cds_NP_415618.1_1090	9	267	0.033707865
>lcl|NC_000913.3_cds_NP_416021.1_1518	6	178	0.033707865
>lcl|NC_000913.3_cds_NP_414697.1_155	16	475	0.033684211
>lcl|NC_000913.3_cds_NP_418493.1_4024	22	654	0.033639144
>lcl|NC_000913.3_cds_NP_415932.1_1426	9	268	0.03358209
>lcl|NC_000913.3_cds_NP_416411.1_1923	9	268	0.03358209
>lcl|NC_000913.3_cds_NP_418198.1_3727	5	149	0.033557047
>lcl|NC_000913.3_cds_NP_415179.1_652	16	477	0.033542977
>lcl|NC_000913.3_cds_NP_417492.1_3010	18	537	0.033519553
>lcl|NC_000913.3_cds_NP_417550.1_3071	12	358	0.033519553
>lcl|NC_000913.3_cds_NP_414971.1_436	7	209	0.033492823
>lcl|NC_000913.3_cds_NP_416789.2_2303	20	598	0.033444816
>lcl|NC_000913.3_cds_NP_417524.1_3045	16	479	0.033402923
>lcl|NC_000913.3_cds_1149	6	180	0.033333333
>lcl|NC_000913.3_cds_NP_418481.1_4012	4	120	0.033333333
>lcl|NC_000913.3_cds_NP_415148.1_622	17	512	0.033203125
>lcl|NC_000913.3_cds_NP_417864.1_3383	8	241	0.033195021
>lcl|NC_000913.3_cds_NP_417342.1_2859	25	754	0.033156499
>lcl|NC_000913.3_cds_NP_415458.2_929	6	181	0.033149171
>lcl|NC_000913.3_cds_NP_415807.1_1296	11	332	0.03313253
>lcl|NC_000913.3_cds_NP_418200.1_3729	11	332	0.03313253
>lcl|NC_000913.3_cds_NP_415292.2_762	25	755	0.033112583
>lcl|NC_000913.3_cds_NP_418710.4_4240	10	302	0.033112583
>lcl|NC_000913.3_cds_NP_416990.1_2508	4	121	0.033057851
>lcl|NC_000913.3_cds_NP_418032.1_3554	11	334	0.032934132
>lcl|NC_000913.3_cds_YP_026183.1_2768	16	486	0.032921811
>lcl|NC_000913.3_cds_NP_418542.1_4074	10	304	0.032894737
>lcl|NC_000913.3_cds_NP_417761.1_3280	2	61	0.032786885
>lcl|NC_000913.3_cds_NP_416737.1_2249	25	763	0.0327654
>lcl|NC_000913.3_cds_NP_416917.1_2433	12	367	0.032697548
>lcl|NC_000913.3_cds_NP_417293.1_2809	12	367	0.032697548
>lcl|NC_000913.3_cds_NP_415104.1_576	15	459	0.032679739
>lcl|NC_000913.3_cds_NP_416677.1_2188	16	490	0.032653061
>lcl|NC_000913.3_cds_NP_418504.1_4035	16	490	0.032653061
>lcl|NC_000913.3_cds_NP_415108.1_580	15	460	0.032608696
>lcl|NC_000913.3_cds_NP_418156.1_3684	12	368	0.032608696
>lcl|NC_000913.3_cds_NP_417045.4_2564	13	399	0.032581454
>lcl|NC_000913.3_cds_NP_415163.2_636	7	215	0.03255814
>lcl|NC_000913.3_cds_NP_417891.1_3410	12	369	0.032520325
>lcl|NC_000913.3_cds_NP_415139.2_613	17	523	0.03250478
>lcl|NC_000913.3_cds_NP_415757.1_1239	29	893	0.032474804
>lcl|NC_000913.3_cds_NP_414649.1_107	15	463	0.032397408
>lcl|NC_000913.3_cds_NP_417070.2_2591	8	247	0.032388664
>lcl|NC_000913.3_cds_NP_418803.1_4340	11	340	0.032352941
>lcl|NC_000913.3_cds_NP_416982.1_2500	18	557	0.032315978
>lcl|NC_000913.3_cds_NP_414799.1_263	3	93	0.032258065
>lcl|NC_000913.3_cds_NP_414809.1_274	3	93	0.032258065
>lcl|NC_000913.3_cds_NP_414863.1_331	3	93	0.032258065
>lcl|NC_000913.3_cds_NP_414880.2_347	9	279	0.032258065
>lcl|NC_000913.3_cds_NP_415183.1_656	18	558	0.032258065
>lcl|NC_000913.3_cds_YP_588445.1_979	3	93	0.032258065
>lcl|NC_000913.3_cds_NP_415555.1_1028	9	279	0.032258065
>lcl|NC_000913.3_cds_NP_415707.1_1186	14	434	0.032258065
>lcl|NC_000913.3_cds_YP_009518803.1_2370	3	93	0.032258065
>lcl|NC_000913.3_cds_NP_417752.1_3271	4	124	0.032258065
>lcl|NC_000913.3_cds_NP_414864.1_332	17	530	0.032075472
>lcl|NC_000913.3_cds_NP_416638.4_2149	10	312	0.032051282
>lcl|NC_000913.3_cds_YP_026169.1_2543	13	406	0.032019704
>lcl|NC_000913.3_cds_NP_415505.1_976	8	250	0.032
>lcl|NC_000913.3_cds_NP_418570.1_4102	11	344	0.031976744
>lcl|NC_000913.3_cds_NP_416028.3_1524	17	532	0.031954887
>lcl|NC_000913.3_cds_NP_415903.4_1397	16	501	0.031936128
>lcl|NC_000913.3_cds_NP_414591.1_49	9	282	0.031914894
>lcl|NC_000913.3_cds_1958	3	94	0.031914894
>lcl|NC_000913.3_cds_NP_415260.1_729	28	879	0.03185438
>lcl|NC_000913.3_cds_NP_416329.4_1838	17	534	0.031835206
>lcl|NC_000913.3_cds_NP_416465.2_1977	18	566	0.03180212
>lcl|NC_000913.3_cds_NP_416191.1_1697	15	472	0.031779661
>lcl|NC_000913.3_cds_YP_009518756.1_567	2	63	0.031746032
>lcl|NC_000913.3_cds_NP_415138.1_612	6	189	0.031746032
>lcl|NC_000913.3_cds_NP_416841.1_2355	6	189	0.031746032
>lcl|NC_000913.3_cds_NP_417423.4_2942	6	189	0.031746032
>lcl|NC_000913.3_cds_NP_417897.1_3416	11	347	0.031700288
>lcl|NC_000913.3_cds_NP_418799.1_4336	14	442	0.031674208
>lcl|NC_000913.3_cds_NP_418192.1_3721	5	158	0.03164557
>lcl|NC_000913.3_cds_NP_415484.1_955	7	222	0.031531532
>lcl|NC_000913.3_cds_NP_416725.1_2236	7	222	0.031531532
>lcl|NC_000913.3_cds_NP_416766.1_2280	8	254	0.031496063
>lcl|NC_000913.3_cds_NP_414857.1_325	10	318	0.031446541
>lcl|NC_000913.3_cds_NP_415050.1_516	11	351	0.031339031
>lcl|NC_000913.3_cds_NP_415294.1_764	5	160	0.03125
>lcl|NC_000913.3_cds_NP_416690.1_2201	3	96	0.03125
>lcl|NC_000913.3_cds_NP_417607.1_3126	5	160	0.03125
>lcl|NC_000913.3_cds_NP_417681.1_3201	8	256	0.03125
>lcl|NC_000913.3_cds_NP_416969.1_2487	21	673	0.031203566
>lcl|NC_000913.3_cds_NP_418639.1_4174	14	449	0.031180401
>lcl|NC_000913.3_cds_YP_026181.1_2699	10	321	0.031152648
>lcl|NC_000913.3_cds_NP_414787.4_252	9	289	0.031141869
>lcl|NC_000913.3_cds_YP_026173.1_2641	9	289	0.031141869
>lcl|NC_000913.3_cds_NP_415151.4_625	11	354	0.031073446
>lcl|NC_000913.3_cds_NP_416442.1_1956	5	161	0.031055901
>lcl|NC_000913.3_cds_NP_416317.1_1826	10	323	0.030959752
>lcl|NC_000913.3_cds_NP_417726.1_3245	10	323	0.030959752
>lcl|NC_000913.3_cds_NP_414854.1_322	16	517	0.030947776
>lcl|NC_000913.3_cds_2103	8	259	0.030888031
>lcl|NC_000913.3_cds_NP_416745.1_2257	13	421	0.03087886
>lcl|NC_000913.3_cds_NP_417857.1_3376	22	713	0.03085554
>lcl|NC_000913.3_cds_NP_417854.4_3373	8	261	0.030651341
>lcl|NC_000913.3_cds_NP_416154.1_1659	13	426	0.030516432
>lcl|NC_000913.3_cds_NP_417725.1_3244	9	295	0.030508475
>lcl|NC_000913.3_cds_NP_415494.1_965	6	197	0.030456853
>lcl|NC_000913.3_cds_NP_414982.1_447	18	592	0.030405405
>lcl|NC_000913.3_cds_NP_417998.1_3519	10	329	0.030395137
>lcl|NC_000913.3_cds_NP_415006.1_472	19	626	0.030351438
>lcl|NC_000913.3_cds_NP_415793.1_1280	6	198	0.03030303
>lcl|NC_000913.3_cds_NP_416886.1_2402	11	363	0.03030303
>lcl|NC_000913.3_cds_YP_588471.1_3643	3	99	0.03030303
>lcl|NC_000913.3_cds_NP_418125.1_3651	6	198	0.03030303
>lcl|NC_000913.3_cds_NP_416746.1_2258	12	398	0.030150754
>lcl|NC_000913.3_cds_NP_417165.1_2681	10	332	0.030120482
>lcl|NC_000913.3_cds_NP_418209.1_3738	10	332	0.030120482
>lcl|NC_000913.3_cds_NP_415439.1_910	9	299	0.030100334
>lcl|NC_000913.3_cds_YP_009518811.1_2857	8	266	0.030075188
>lcl|NC_000913.3_cds_NP_418040.1_3562	7	233	0.030042918
>lcl|NC_000913.3_cds_NP_418768.1_4303	14	466	0.030042918
>lcl|NC_000913.3_cds_NP_414725.1_183	6	200	0.03
>lcl|NC_000913.3_cds_NP_417880.1_3399	16	534	0.029962547
>lcl|NC_000913.3_cds_NP_415836.1_1327	10	334	0.02994012
>lcl|NC_000913.3_cds_NP_415734.1_1217	11	368	0.029891304
>lcl|NC_000913.3_cds_NP_415769.1_1253	4	134	0.029850746
>lcl|NC_000913.3_cds_NP_416183.1_1689	16	536	0.029850746
>lcl|NC_000913.3_cds_NP_417949.1_3468	12	402	0.029850746
>lcl|NC_000913.3_cds_NP_415468.1_939	21	704	0.029829545
>lcl|NC_000913.3_cds_NP_416524.1_2035	13	436	0.029816514
>lcl|NC_000913.3_cds_NP_417201.1_2717	17	571	0.029772329
>lcl|NC_000913.3_cds_NP_417608.1_3127	8	269	0.029739777
>lcl|NC_000913.3_cds_NP_415750.2_1233	9	303	0.02970297
>lcl|NC_000913.3_cds_NP_416376.2_1888	6	202	0.02970297
>lcl|NC_000913.3_cds_NP_417042.1_2561	15	505	0.02970297
>lcl|NC_000913.3_cds_NP_417153.1_2669	3	101	0.02970297
>lcl|NC_000913.3_cds_NP_414736.1_195	17	574	0.029616725
>lcl|NC_000913.3_cds_NP_414737.1_196	7	237	0.029535865
>lcl|NC_000913.3_cds_NP_414580.1_38	12	407	0.029484029
>lcl|NC_000913.3_cds_NP_414554.1_13	4	136	0.029411765
>lcl|NC_000913.3_cds_NP_415464.4_935	7	238	0.029411765
>lcl|NC_000913.3_cds_NP_416264.4_1771	7	238	0.029411765
>lcl|NC_000913.3_cds_NP_416826.1_2340	12	408	0.029411765
>lcl|NC_000913.3_cds_NP_417451.1_2969	4	136	0.029411765
>lcl|NC_000913.3_cds_YP_026290.1_4312	9	306	0.029411765
>lcl|NC_000913.3_cds_NP_415645.1_1117	12	410	0.029268293
>lcl|NC_000913.3_cds_NP_416221.1_1727	14	480	0.029166667
>lcl|NC_000913.3_cds_NP_417686.1_3206	7	240	0.029166667
>lcl|NC_000913.3_cds_NP_417388.1_2908	12	412	0.029126214
>lcl|NC_000913.3_cds_NP_416349.2_1860	14	481	0.029106029
>lcl|NC_000913.3_cds_NP_416031.1_1527	10	344	0.029069767
>lcl|NC_000913.3_cds_NP_415376.4_847	11	379	0.029023747
>lcl|NC_000913.3_cds_NP_415644.1_1116	11	380	0.028947368
>lcl|NC_000913.3_cds_NP_418043.1_3565	11	380	0.028947368
>lcl|NC_000913.3_cds_NP_415258.1_727	7	242	0.02892562
>lcl|NC_000913.3_cds_NP_417364.2_2880	14	484	0.02892562
>lcl|NC_000913.3_cds_NP_415254.1_723	27	935	0.028877005
>lcl|NC_000913.3_cds_NP_415129.1_603	4	139	0.028776978
>lcl|NC_000913.3_cds_NP_416479.1_1989	4	139	0.028776978
>lcl|NC_000913.3_cds_NP_418512.1_4044	9	313	0.028753994
>lcl|NC_000913.3_cds_NP_415965.1_1460	5	174	0.028735632
>lcl|NC_000913.3_cds_NP_415957.1_1451	11	383	0.028720627
>lcl|NC_000913.3_cds_NP_416875.1_2390	12	418	0.028708134
>lcl|NC_000913.3_cds_NP_418178.1_3707	18	627	0.028708134
>lcl|NC_000913.3_cds_NP_416792.1_2306	9	314	0.02866242
>lcl|NC_000913.3_cds_NP_417084.1_2605	7	245	0.028571429
>lcl|NC_000913.3_cds_NP_417115.1_2635	6	210	0.028571429
>lcl|NC_000913.3_cds_NP_417995.1_3515	16	561	0.028520499
>lcl|NC_000913.3_cds_NP_417012.1_2530	11	386	0.028497409
>lcl|NC_000913.3_cds_NP_417002.1_2520	15	527	0.028462998
>lcl|NC_000913.3_cds_NP_414636.1_95	12	422	0.028436019
>lcl|NC_000913.3_cds_NP_417506.1_3024	6	211	0.028436019
>lcl|NC_000913.3_cds_NP_418662.1_4195	9	317	0.028391167
>lcl|NC_000913.3_cds_NP_418362.1_3893	8	283	0.028268551
>lcl|NC_000913.3_cds_NP_417266.1_2782	26	920	0.02826087
>lcl|NC_000913.3_cds_NP_415517.1_991	24	850	0.028235294
>lcl|NC_000913.3_cds_NP_417562.1_3083	14	497	0.028169014
>lcl|NC_000913.3_cds_NP_418421.1_3950	6	213	0.028169014
>lcl|NC_000913.3_cds_NP_414780.1_244	3	107	0.028037383
>lcl|NC_000913.3_cds_NP_418451.4_3980	6	214	0.028037383
>lcl|NC_000913.3_cds_NP_416042.2_1538	13	464	0.028017241
>lcl|NC_000913.3_cds_NP_414632.1_91	10	357	0.028011204
>lcl|NC_000913.3_cds_NP_415128.1_602	7	250	0.028
>lcl|NC_000913.3_cds_NP_417751.1_3270	4	143	0.027972028
>lcl|NC_000913.3_cds_NP_415008.1_474	9	322	0.027950311
>lcl|NC_000913.3_cds_NP_415718.6_1198	10	358	0.027932961
>lcl|NC_000913.3_cds_NP_416282.4_1789	6	215	0.027906977
>lcl|NC_000913.3_cds_NP_416570.2_2081	6	215	0.027906977
>lcl|NC_000913.3_cds_NP_415512.1_986	10	359	0.027855153
>lcl|NC_000913.3_cds_NP_414815.1_281	13	468	0.027777778
>lcl|NC_000913.3_cds_NP_415951.1_1445	5	180	0.027777778
>lcl|NC_000913.3_cds_NP_418012.1_3533	2	72	0.027777778
>lcl|NC_000913.3_cds_NP_415832.1_1322	21	757	0.027741083
>lcl|NC_000913.3_cds_NP_417313.1_2830	20	721	0.027739251
>lcl|NC_000913.3_cds_NP_417564.2_3085	12	434	0.02764977
>lcl|NC_000913.3_cds_NP_417351.1_2868	15	543	0.027624309
>lcl|NC_000913.3_cds_NP_418683.4_4215	10	362	0.027624309
>lcl|NC_000913.3_cds_YP_026282.1_4053	7	254	0.027559055
>lcl|NC_000913.3_cds_NP_416716.1_2227	6	218	0.027522936
>lcl|NC_000913.3_cds_1598	11	400	0.0275
>lcl|NC_000913.3_cds_NP_417525.1_3046	26	948	0.02742616
>lcl|NC_000913.3_cds_NP_415086.1_555	2	73	0.02739726
>lcl|NC_000913.3_cds_YP_026225.1_3463	25	913	0.027382256
>lcl|NC_000913.3_cds_NP_415858.1_1351	9	329	0.027355623
>lcl|NC_000913.3_cds_NP_415706.1_1185	14	512	0.02734375
>lcl|NC_000913.3_cds_NP_415961.1_1455	13	476	0.027310924
>lcl|NC_000913.3_cds_NP_415899.1_1393	24	881	0.027241771
>lcl|NC_000913.3_cds_NP_416693.1_2204	16	588	0.027210884
>lcl|NC_000913.3_cds_NP_418148.1_3677	8	294	0.027210884
>lcl|NC_000913.3_cds_NP_414594.1_52	9	331	0.027190332
>lcl|NC_000913.3_cds_NP_418231.1_3761	10	369	0.027100271
>lcl|NC_000913.3_cds_NP_415404.1_875	2	74	0.027027027
>lcl|NC_000913.3_cds_NP_417632.1_3152	8	296	0.027027027
>lcl|NC_000913.3_cds_NP_417291.1_2807	4	149	0.026845638
>lcl|NC_000913.3_cds_NP_418207.1_3736	8	298	0.026845638
>lcl|NC_000913.3_cds_NP_415431.1_902	15	559	0.026833631
>lcl|NC_000913.3_cds_1741	17	634	0.02681388
>lcl|NC_000913.3_cds_NP_417545.1_3066	3	112	0.026785714
>lcl|NC_000913.3_cds_NP_416275.1_1782	12	449	0.026726058
>lcl|NC_000913.3_cds_NP_417629.1_3148	9	337	0.026706231
>lcl|NC_000913.3_cds_3754	4	150	0.026666667
>lcl|NC_000913.3_cds_NP_415647.1_1119	13	488	0.026639344
>lcl|NC_000913.3_cds_NP_416101.1_1604	5	188	0.026595745
>lcl|NC_000913.3_cds_NP_417856.1_3375	5	188	0.026595745
